   lamda    c0    c1    c2
  750.5900    0.0000E+00    0.0000E+00    0.0000E+00
  750.6000    0.0000E+00    0.0000E+00    0.0000E+00
  750.6100    0.0000E+00    0.0000E+00    0.0000E+00
  750.6200    0.0000E+00    0.0000E+00    0.0000E+00
  750.6300    0.0000E+00    0.0000E+00    0.0000E+00
  750.6400    0.0000E+00    0.0000E+00    0.0000E+00
  750.6500    0.0000E+00    0.0000E+00    0.0000E+00
  750.6600    0.0000E+00    0.0000E+00    0.0000E+00
  750.6700    0.0000E+00    0.0000E+00    0.0000E+00
  750.6800    0.0000E+00    0.0000E+00    0.0000E+00
  750.6900    0.0000E+00    0.0000E+00    0.0000E+00
  750.7000    0.0000E+00    0.0000E+00    0.0000E+00
  750.7100    0.0000E+00    0.0000E+00    0.0000E+00
  750.7200    0.0000E+00    0.0000E+00    0.0000E+00
  750.7300    0.0000E+00    0.0000E+00    0.0000E+00
  750.7400    0.0000E+00    0.0000E+00    0.0000E+00
  750.7500    0.0000E+00    0.0000E+00    0.0000E+00
  750.7600    0.0000E+00    0.0000E+00    0.0000E+00
  750.7700    0.0000E+00    0.0000E+00    0.0000E+00
  750.7800    0.0000E+00    0.0000E+00    0.0000E+00
  750.7900    0.0000E+00    0.0000E+00    0.0000E+00
  750.8000    0.0000E+00    0.0000E+00    0.0000E+00
  750.8100    0.0000E+00    0.0000E+00    0.0000E+00
  750.8199    0.0000E+00    0.0000E+00    0.0000E+00
  750.8300    0.0000E+00    0.0000E+00    0.0000E+00
  750.8400    0.0000E+00    0.0000E+00    0.0000E+00
  750.8500    0.0000E+00    0.0000E+00    0.0000E+00
  750.8600    0.0000E+00    0.0000E+00    0.0000E+00
  750.8700    0.0000E+00    0.0000E+00    0.0000E+00
  750.8800    0.0000E+00    0.0000E+00    0.0000E+00
  750.8900    0.0000E+00    0.0000E+00    0.0000E+00
  750.9000    0.0000E+00    0.0000E+00    0.0000E+00
  750.9100    0.0000E+00    0.0000E+00    0.0000E+00
  750.9200    0.0000E+00    0.0000E+00    0.0000E+00
  750.9300    0.0000E+00    0.0000E+00    0.0000E+00
  750.9400    0.0000E+00    0.0000E+00    0.0000E+00
  750.9500    0.0000E+00    0.0000E+00    0.0000E+00
  750.9600    0.0000E+00    0.0000E+00    0.0000E+00
  750.9700    0.0000E+00    0.0000E+00    0.0000E+00
  750.9800    0.0000E+00    0.0000E+00    0.0000E+00
  750.9900    0.0000E+00    0.0000E+00    0.0000E+00
  751.0000    0.0000E+00    0.0000E+00    0.0000E+00
  751.0100    0.0000E+00    0.0000E+00    0.0000E+00
  751.0200    0.0000E+00    0.0000E+00    0.0000E+00
  751.0300    0.0000E+00    0.0000E+00    0.0000E+00
  751.0400    0.0000E+00    0.0000E+00    0.0000E+00
  751.0500    0.0000E+00    0.0000E+00    0.0000E+00
  751.0600    0.0000E+00    0.0000E+00    0.0000E+00
  751.0699    0.0000E+00    0.0000E+00    0.0000E+00
  751.0800    0.0000E+00    0.0000E+00    0.0000E+00
  751.0900    0.0000E+00    0.0000E+00    0.0000E+00
  751.1000    0.0000E+00    0.0000E+00    0.0000E+00
  751.1100    0.0000E+00    0.0000E+00    0.0000E+00
  751.1200    0.0000E+00    0.0000E+00    0.0000E+00
  751.1300    0.0000E+00    0.0000E+00    0.0000E+00
  751.1400    0.0000E+00    0.0000E+00    0.0000E+00
  751.1500    0.0000E+00    0.0000E+00    0.0000E+00
  751.1600    0.0000E+00    0.0000E+00    0.0000E+00
  751.1700    0.0000E+00    0.0000E+00    0.0000E+00
  751.1800    0.0000E+00    0.0000E+00    0.0000E+00
  751.1900    0.0000E+00    0.0000E+00    0.0000E+00
  751.2000    0.0000E+00    0.0000E+00    0.0000E+00
  751.2100    0.0000E+00    0.0000E+00    0.0000E+00
  751.2200    0.0000E+00    0.0000E+00    0.0000E+00
  751.2300    0.0000E+00    0.0000E+00    0.0000E+00
  751.2400    0.0000E+00    0.0000E+00    0.0000E+00
  751.2500    0.0000E+00    0.0000E+00    0.0000E+00
  751.2600    0.0000E+00    0.0000E+00    0.0000E+00
  751.2700    0.0000E+00    0.0000E+00    0.0000E+00
  751.2800    0.0000E+00    0.0000E+00    0.0000E+00
  751.2900    0.0000E+00    0.0000E+00    0.0000E+00
  751.3000    0.0000E+00    0.0000E+00    0.0000E+00
  751.3100    0.0000E+00    0.0000E+00    0.0000E+00
  751.3199    0.0000E+00    0.0000E+00    0.0000E+00
  751.3300    0.0000E+00    0.0000E+00    0.0000E+00
  751.3400    0.0000E+00    0.0000E+00    0.0000E+00
  751.3500    0.0000E+00    0.0000E+00    0.0000E+00
  751.3600    0.0000E+00    0.0000E+00    0.0000E+00
  751.3700    0.0000E+00    0.0000E+00    0.0000E+00
  751.3800    0.0000E+00    0.0000E+00    0.0000E+00
  751.3900    0.0000E+00    0.0000E+00    0.0000E+00
  751.4000    0.0000E+00    0.0000E+00    0.0000E+00
  751.4100    0.0000E+00    0.0000E+00    0.0000E+00
  751.4200    0.0000E+00    0.0000E+00    0.0000E+00
  751.4300    0.0000E+00    0.0000E+00    0.0000E+00
  751.4400    0.0000E+00    0.0000E+00    0.0000E+00
  751.4500    0.0000E+00    0.0000E+00    0.0000E+00
  751.4600    0.0000E+00    0.0000E+00    0.0000E+00
  751.4700    0.0000E+00    0.0000E+00    0.0000E+00
  751.4800    0.0000E+00    0.0000E+00    0.0000E+00
  751.4900    0.0000E+00    0.0000E+00    0.0000E+00
  751.5000    0.0000E+00    0.0000E+00    0.0000E+00
  751.5100    0.0000E+00    0.0000E+00    0.0000E+00
  751.5200    0.0000E+00    0.0000E+00    0.0000E+00
  751.5300    0.0000E+00    0.0000E+00    0.0000E+00
  751.5400    0.0000E+00    0.0000E+00    0.0000E+00
  751.5500    0.0000E+00    0.0000E+00    0.0000E+00
  751.5600    0.0000E+00    0.0000E+00    0.0000E+00
  751.5699    0.0000E+00    0.0000E+00    0.0000E+00
  751.5800    0.0000E+00    0.0000E+00    0.0000E+00
  751.5900    0.0000E+00    0.0000E+00    0.0000E+00
  751.6000    0.0000E+00    0.0000E+00    0.0000E+00
  751.6100    0.0000E+00    0.0000E+00    0.0000E+00
  751.6200    0.0000E+00    0.0000E+00    0.0000E+00
  751.6300    0.0000E+00    0.0000E+00    0.0000E+00
  751.6400    0.0000E+00    0.0000E+00    0.0000E+00
  751.6500    0.0000E+00    0.0000E+00    0.0000E+00
  751.6600    0.0000E+00    0.0000E+00    0.0000E+00
  751.6700    0.0000E+00    0.0000E+00    0.0000E+00
  751.6800    0.0000E+00    0.0000E+00    0.0000E+00
  751.6900    0.0000E+00    0.0000E+00    0.0000E+00
  751.7000    0.0000E+00    0.0000E+00    0.0000E+00
  751.7100    0.0000E+00    0.0000E+00    0.0000E+00
  751.7200    0.0000E+00    0.0000E+00    0.0000E+00
  751.7300    0.0000E+00    0.0000E+00    0.0000E+00
  751.7400    0.0000E+00    0.0000E+00    0.0000E+00
  751.7500    0.0000E+00    0.0000E+00    0.0000E+00
  751.7600    0.0000E+00    0.0000E+00    0.0000E+00
  751.7700    0.0000E+00    0.0000E+00    0.0000E+00
  751.7800    0.0000E+00    0.0000E+00    0.0000E+00
  751.7900    0.0000E+00    0.0000E+00    0.0000E+00
  751.8000    0.0000E+00    0.0000E+00    0.0000E+00
  751.8100    0.0000E+00    0.0000E+00    0.0000E+00
  751.8199    0.0000E+00    0.0000E+00    0.0000E+00
  751.8300    0.0000E+00    0.0000E+00    0.0000E+00
  751.8400    0.0000E+00    0.0000E+00    0.0000E+00
  751.8500    0.0000E+00    0.0000E+00    0.0000E+00
  751.8600    0.0000E+00    0.0000E+00    0.0000E+00
  751.8700    0.0000E+00    0.0000E+00    0.0000E+00
  751.8800    0.0000E+00    0.0000E+00    0.0000E+00
  751.8900    0.0000E+00    0.0000E+00    0.0000E+00
  751.9000    0.0000E+00    0.0000E+00    0.0000E+00
  751.9100    0.0000E+00    0.0000E+00    0.0000E+00
  751.9200    0.0000E+00    0.0000E+00    0.0000E+00
  751.9300    0.0000E+00    0.0000E+00    0.0000E+00
  751.9400    0.0000E+00    0.0000E+00    0.0000E+00
  751.9500    0.0000E+00    0.0000E+00    0.0000E+00
  751.9600    0.0000E+00    0.0000E+00    0.0000E+00
  751.9700    0.0000E+00    0.0000E+00    0.0000E+00
  751.9800    0.0000E+00    0.0000E+00    0.0000E+00
  751.9900    0.0000E+00    0.0000E+00    0.0000E+00
  752.0000    0.0000E+00    0.0000E+00    0.0000E+00
  752.0100    0.0000E+00    0.0000E+00    0.0000E+00
  752.0200    0.0000E+00    0.0000E+00    0.0000E+00
  752.0300    0.0000E+00    0.0000E+00    0.0000E+00
  752.0400    0.0000E+00    0.0000E+00    0.0000E+00
  752.0500    0.0000E+00    0.0000E+00    0.0000E+00
  752.0600    0.0000E+00    0.0000E+00    0.0000E+00
  752.0699    0.0000E+00    0.0000E+00    0.0000E+00
  752.0800    0.0000E+00    0.0000E+00    0.0000E+00
  752.0900    0.0000E+00    0.0000E+00    0.0000E+00
  752.1000    0.0000E+00    0.0000E+00    0.0000E+00
  752.1100    0.0000E+00    0.0000E+00    0.0000E+00
  752.1200    0.0000E+00    0.0000E+00    0.0000E+00
  752.1300    0.0000E+00    0.0000E+00    0.0000E+00
  752.1400    0.0000E+00    0.0000E+00    0.0000E+00
  752.1500    0.0000E+00    0.0000E+00    0.0000E+00
  752.1600    0.0000E+00    0.0000E+00    0.0000E+00
  752.1700    0.0000E+00    0.0000E+00    0.0000E+00
  752.1800    0.0000E+00    0.0000E+00    0.0000E+00
  752.1900    0.0000E+00    0.0000E+00    0.0000E+00
  752.2000    0.0000E+00    0.0000E+00    0.0000E+00
  752.2100    0.0000E+00    0.0000E+00    0.0000E+00
  752.2200    0.0000E+00    0.0000E+00    0.0000E+00
  752.2300    0.0000E+00    0.0000E+00    0.0000E+00
  752.2400    0.0000E+00    0.0000E+00    0.0000E+00
  752.2500    0.0000E+00    0.0000E+00    0.0000E+00
  752.2600    0.0000E+00    0.0000E+00    0.0000E+00
  752.2700    0.0000E+00    0.0000E+00    0.0000E+00
  752.2800    0.0000E+00    0.0000E+00    0.0000E+00
  752.2900    0.0000E+00    0.0000E+00    0.0000E+00
  752.3000    0.0000E+00    0.0000E+00    0.0000E+00
  752.3100    0.0000E+00    0.0000E+00    0.0000E+00
  752.3199    0.0000E+00    0.0000E+00    0.0000E+00
  752.3300    0.0000E+00    0.0000E+00    0.0000E+00
  752.3400    0.0000E+00    0.0000E+00    0.0000E+00
  752.3500    0.0000E+00    0.0000E+00    0.0000E+00
  752.3600    0.0000E+00    0.0000E+00    0.0000E+00
  752.3700    0.0000E+00    0.0000E+00    0.0000E+00
  752.3800    0.0000E+00    0.0000E+00    0.0000E+00
  752.3900    0.0000E+00    0.0000E+00    0.0000E+00
  752.4000    0.0000E+00    0.0000E+00    0.0000E+00
  752.4100    0.0000E+00    0.0000E+00    0.0000E+00
  752.4200    0.0000E+00    0.0000E+00    0.0000E+00
  752.4300    0.0000E+00    0.0000E+00    0.0000E+00
  752.4400    0.0000E+00    0.0000E+00    0.0000E+00
  752.4500    0.0000E+00    0.0000E+00    0.0000E+00
  752.4600    0.0000E+00    0.0000E+00    0.0000E+00
  752.4700    0.0000E+00    0.0000E+00    0.0000E+00
  752.4800    0.0000E+00    0.0000E+00    0.0000E+00
  752.4900    0.0000E+00    0.0000E+00    0.0000E+00
  752.5000    0.0000E+00    0.0000E+00    0.0000E+00
  752.5100    0.0000E+00    0.0000E+00    0.0000E+00
  752.5200    0.0000E+00    0.0000E+00    0.0000E+00
  752.5300    0.0000E+00    0.0000E+00    0.0000E+00
  752.5400    0.0000E+00    0.0000E+00    0.0000E+00
  752.5500    0.0000E+00    0.0000E+00    0.0000E+00
  752.5600    0.0000E+00    0.0000E+00    0.0000E+00
  752.5699    0.0000E+00    0.0000E+00    0.0000E+00
  752.5800    0.0000E+00    0.0000E+00    0.0000E+00
  752.5900    0.0000E+00    0.0000E+00    0.0000E+00
  752.6000    0.0000E+00    0.0000E+00    0.0000E+00
  752.6100    0.0000E+00    0.0000E+00    0.0000E+00
  752.6200    0.0000E+00    0.0000E+00    0.0000E+00
  752.6300    0.0000E+00    0.0000E+00    0.0000E+00
  752.6400    0.0000E+00    0.0000E+00    0.0000E+00
  752.6500    0.0000E+00    0.0000E+00    0.0000E+00
  752.6600    0.0000E+00    0.0000E+00    0.0000E+00
  752.6700    0.0000E+00    0.0000E+00    0.0000E+00
  752.6800    0.0000E+00    0.0000E+00    0.0000E+00
  752.6900    0.0000E+00    0.0000E+00    0.0000E+00
  752.7000    0.0000E+00    0.0000E+00    0.0000E+00
  752.7100    0.0000E+00    0.0000E+00    0.0000E+00
  752.7200    0.0000E+00    0.0000E+00    0.0000E+00
  752.7300    0.0000E+00    0.0000E+00    0.0000E+00
  752.7400    0.0000E+00    0.0000E+00    0.0000E+00
  752.7500    0.0000E+00    0.0000E+00    0.0000E+00
  752.7600    0.0000E+00    0.0000E+00    0.0000E+00
  752.7700    0.0000E+00    0.0000E+00    0.0000E+00
  752.7800    0.0000E+00    0.0000E+00    0.0000E+00
  752.7900    0.0000E+00    0.0000E+00    0.0000E+00
  752.8000    0.0000E+00    0.0000E+00    0.0000E+00
  752.8100    0.0000E+00    0.0000E+00    0.0000E+00
  752.8199    0.0000E+00    0.0000E+00    0.0000E+00
  752.8300    0.0000E+00    0.0000E+00    0.0000E+00
  752.8400    0.0000E+00    0.0000E+00    0.0000E+00
  752.8500    0.0000E+00    0.0000E+00    0.0000E+00
  752.8600    0.0000E+00    0.0000E+00    0.0000E+00
  752.8700    0.0000E+00    0.0000E+00    0.0000E+00
  752.8800    0.0000E+00    0.0000E+00    0.0000E+00
  752.8900    0.0000E+00    0.0000E+00    0.0000E+00
  752.9000    0.0000E+00    0.0000E+00    0.0000E+00
  752.9100    0.0000E+00    0.0000E+00    0.0000E+00
  752.9200    0.0000E+00    0.0000E+00    0.0000E+00
  752.9300    0.0000E+00    0.0000E+00    0.0000E+00
  752.9400    0.0000E+00    0.0000E+00    0.0000E+00
  752.9500    0.0000E+00    0.0000E+00    0.0000E+00
  752.9600    0.0000E+00    0.0000E+00    0.0000E+00
  752.9700    0.0000E+00    0.0000E+00    0.0000E+00
  752.9800    0.0000E+00    0.0000E+00    0.0000E+00
  752.9900    0.0000E+00    0.0000E+00    0.0000E+00
  753.0000    0.0000E+00    0.0000E+00    0.0000E+00
  753.0100    0.0000E+00    0.0000E+00    0.0000E+00
  753.0200    0.0000E+00    0.0000E+00    0.0000E+00
  753.0300    0.0000E+00    0.0000E+00    0.0000E+00
  753.0400    0.0000E+00    0.0000E+00    0.0000E+00
  753.0500    0.0000E+00    0.0000E+00    0.0000E+00
  753.0600    0.0000E+00    0.0000E+00    0.0000E+00
  753.0699    0.0000E+00    0.0000E+00    0.0000E+00
  753.0800    0.0000E+00    0.0000E+00    0.0000E+00
  753.0900    0.0000E+00    0.0000E+00    0.0000E+00
  753.1000    0.0000E+00    0.0000E+00    0.0000E+00
  753.1100    0.0000E+00    0.0000E+00    0.0000E+00
  753.1200    0.0000E+00    0.0000E+00    0.0000E+00
  753.1300    0.0000E+00    0.0000E+00    0.0000E+00
  753.1400    0.0000E+00    0.0000E+00    0.0000E+00
  753.1500    0.0000E+00    0.0000E+00    0.0000E+00
  753.1600    0.0000E+00    0.0000E+00    0.0000E+00
  753.1700    0.0000E+00    0.0000E+00    0.0000E+00
  753.1800    0.0000E+00    0.0000E+00    0.0000E+00
  753.1900    0.0000E+00    0.0000E+00    0.0000E+00
  753.2000    0.0000E+00    0.0000E+00    0.0000E+00
  753.2100    0.0000E+00    0.0000E+00    0.0000E+00
  753.2200    0.0000E+00    0.0000E+00    0.0000E+00
  753.2300    0.0000E+00    0.0000E+00    0.0000E+00
  753.2400    0.0000E+00    0.0000E+00    0.0000E+00
  753.2500    0.0000E+00    0.0000E+00    0.0000E+00
  753.2600    0.0000E+00    0.0000E+00    0.0000E+00
  753.2700    0.0000E+00    0.0000E+00    0.0000E+00
  753.2800    0.0000E+00    0.0000E+00    0.0000E+00
  753.2900    0.0000E+00    0.0000E+00    0.0000E+00
  753.3000    0.0000E+00    0.0000E+00    0.0000E+00
  753.3100    0.0000E+00    0.0000E+00    0.0000E+00
  753.3199    0.0000E+00    0.0000E+00    0.0000E+00
  753.3300    0.0000E+00    0.0000E+00    0.0000E+00
  753.3400    0.0000E+00    0.0000E+00    0.0000E+00
  753.3500    0.0000E+00    0.0000E+00    0.0000E+00
  753.3600    0.0000E+00    0.0000E+00    0.0000E+00
  753.3700    0.0000E+00    0.0000E+00    0.0000E+00
  753.3800    0.0000E+00    0.0000E+00    0.0000E+00
  753.3900    0.0000E+00    0.0000E+00    0.0000E+00
  753.4000    0.0000E+00    0.0000E+00    0.0000E+00
  753.4100    0.0000E+00    0.0000E+00    0.0000E+00
  753.4200    0.0000E+00    0.0000E+00    0.0000E+00
  753.4300    0.0000E+00    0.0000E+00    0.0000E+00
  753.4400    0.0000E+00    0.0000E+00    0.0000E+00
  753.4500    0.0000E+00    0.0000E+00    0.0000E+00
  753.4600    0.0000E+00    0.0000E+00    0.0000E+00
  753.4700    0.0000E+00    0.0000E+00    0.0000E+00
  753.4800    0.0000E+00    0.0000E+00    0.0000E+00
  753.4900    0.0000E+00    0.0000E+00    0.0000E+00
  753.5000    0.0000E+00    0.0000E+00    0.0000E+00
  753.5100    0.0000E+00    0.0000E+00    0.0000E+00
  753.5200    0.0000E+00    0.0000E+00    0.0000E+00
  753.5300    0.0000E+00    0.0000E+00    0.0000E+00
  753.5400    0.0000E+00    0.0000E+00    0.0000E+00
  753.5500    0.0000E+00    0.0000E+00    0.0000E+00
  753.5600    0.0000E+00    0.0000E+00    0.0000E+00
  753.5699    0.0000E+00    0.0000E+00    0.0000E+00
  753.5800    0.0000E+00    0.0000E+00    0.0000E+00
  753.5900    0.0000E+00    0.0000E+00    0.0000E+00
  753.6000    0.0000E+00    0.0000E+00    0.0000E+00
  753.6100    0.0000E+00    0.0000E+00    0.0000E+00
  753.6200    0.0000E+00    0.0000E+00    0.0000E+00
  753.6300    0.0000E+00    0.0000E+00    0.0000E+00
  753.6400    0.0000E+00    0.0000E+00    0.0000E+00
  753.6500    0.0000E+00    0.0000E+00    0.0000E+00
  753.6600    0.0000E+00    0.0000E+00    0.0000E+00
  753.6700    0.0000E+00    0.0000E+00    0.0000E+00
  753.6800    0.0000E+00    0.0000E+00    0.0000E+00
  753.6900    0.0000E+00    0.0000E+00    0.0000E+00
  753.7000    0.0000E+00    0.0000E+00    0.0000E+00
  753.7100    0.0000E+00    0.0000E+00    0.0000E+00
  753.7200    0.0000E+00    0.0000E+00    0.0000E+00
  753.7300    0.0000E+00    0.0000E+00    0.0000E+00
  753.7400    0.0000E+00    0.0000E+00    0.0000E+00
  753.7500    0.0000E+00    0.0000E+00    0.0000E+00
  753.7600    0.0000E+00    0.0000E+00    0.0000E+00
  753.7700    0.0000E+00    0.0000E+00    0.0000E+00
  753.7800    0.0000E+00    0.0000E+00    0.0000E+00
  753.7900    0.0000E+00    0.0000E+00    0.0000E+00
  753.8000    0.0000E+00    0.0000E+00    0.0000E+00
  753.8100    0.0000E+00    0.0000E+00    0.0000E+00
  753.8199    0.0000E+00    0.0000E+00    0.0000E+00
  753.8300    0.0000E+00    0.0000E+00    0.0000E+00
  753.8400    0.0000E+00    0.0000E+00    0.0000E+00
  753.8500    0.0000E+00    0.0000E+00    0.0000E+00
  753.8600    0.0000E+00    0.0000E+00    0.0000E+00
  753.8700    0.0000E+00    0.0000E+00    0.0000E+00
  753.8800    0.0000E+00    0.0000E+00    0.0000E+00
  753.8900    0.0000E+00    0.0000E+00    0.0000E+00
  753.9000    0.0000E+00    0.0000E+00    0.0000E+00
  753.9100    0.0000E+00    0.0000E+00    0.0000E+00
  753.9200    0.0000E+00    0.0000E+00    0.0000E+00
  753.9300    0.0000E+00    0.0000E+00    0.0000E+00
  753.9400    0.0000E+00    0.0000E+00    0.0000E+00
  753.9500    0.0000E+00    0.0000E+00    0.0000E+00
  753.9600    0.0000E+00    0.0000E+00    0.0000E+00
  753.9700    0.0000E+00    0.0000E+00    0.0000E+00
  753.9800    0.0000E+00    0.0000E+00    0.0000E+00
  753.9900    0.0000E+00    0.0000E+00    0.0000E+00
  754.0000    0.0000E+00    0.0000E+00    0.0000E+00
  754.0100    0.0000E+00    0.0000E+00    0.0000E+00
  754.0200    0.0000E+00    0.0000E+00    0.0000E+00
  754.0300    0.0000E+00    0.0000E+00    0.0000E+00
  754.0400    0.0000E+00    0.0000E+00    0.0000E+00
  754.0500    0.0000E+00    0.0000E+00    0.0000E+00
  754.0600    0.0000E+00    0.0000E+00    0.0000E+00
  754.0699    0.0000E+00    0.0000E+00    0.0000E+00
  754.0800    0.0000E+00    0.0000E+00    0.0000E+00
  754.0900    0.0000E+00    0.0000E+00    0.0000E+00
  754.1000    0.0000E+00    0.0000E+00    0.0000E+00
  754.1100    0.0000E+00    0.0000E+00    0.0000E+00
  754.1200    0.0000E+00    0.0000E+00    0.0000E+00
  754.1300    0.0000E+00    0.0000E+00    0.0000E+00
  754.1400    0.0000E+00    0.0000E+00    0.0000E+00
  754.1500    0.0000E+00    0.0000E+00    0.0000E+00
  754.1600    0.0000E+00    0.0000E+00    0.0000E+00
  754.1700    0.0000E+00    0.0000E+00    0.0000E+00
  754.1800    0.0000E+00    0.0000E+00    0.0000E+00
  754.1900    0.0000E+00    0.0000E+00    0.0000E+00
  754.2000    0.0000E+00    0.0000E+00    0.0000E+00
  754.2100    0.0000E+00    0.0000E+00    0.0000E+00
  754.2200    0.0000E+00    0.0000E+00    0.0000E+00
  754.2300    0.0000E+00    0.0000E+00    0.0000E+00
  754.2400    0.0000E+00    0.0000E+00    0.0000E+00
  754.2500    0.0000E+00    0.0000E+00    0.0000E+00
  754.2600    0.0000E+00    0.0000E+00    0.0000E+00
  754.2700    0.0000E+00    0.0000E+00    0.0000E+00
  754.2800    0.0000E+00    0.0000E+00    0.0000E+00
  754.2900    0.0000E+00    0.0000E+00    0.0000E+00
  754.3000    0.0000E+00    0.0000E+00    0.0000E+00
  754.3100    0.0000E+00    0.0000E+00    0.0000E+00
  754.3199    0.0000E+00    0.0000E+00    0.0000E+00
  754.3300    0.0000E+00    0.0000E+00    0.0000E+00
  754.3400    0.0000E+00    0.0000E+00    0.0000E+00
  754.3500    0.0000E+00    0.0000E+00    0.0000E+00
  754.3600    0.0000E+00    0.0000E+00    0.0000E+00
  754.3700    0.0000E+00    0.0000E+00    0.0000E+00
  754.3800    0.0000E+00    0.0000E+00    0.0000E+00
  754.3900    0.0000E+00    0.0000E+00    0.0000E+00
  754.4000    0.0000E+00    0.0000E+00    0.0000E+00
  754.4100    0.0000E+00    0.0000E+00    0.0000E+00
  754.4200    0.0000E+00    0.0000E+00    0.0000E+00
  754.4300    0.0000E+00    0.0000E+00    0.0000E+00
  754.4400    0.0000E+00    0.0000E+00    0.0000E+00
  754.4500    0.0000E+00    0.0000E+00    0.0000E+00
  754.4600    0.0000E+00    0.0000E+00    0.0000E+00
  754.4700    0.0000E+00    0.0000E+00    0.0000E+00
  754.4800    0.0000E+00    0.0000E+00    0.0000E+00
  754.4900    0.0000E+00    0.0000E+00    0.0000E+00
  754.5000    0.0000E+00    0.0000E+00    0.0000E+00
  754.5100    0.0000E+00    0.0000E+00    0.0000E+00
  754.5200    0.0000E+00    0.0000E+00    0.0000E+00
  754.5300    0.0000E+00    0.0000E+00    0.0000E+00
  754.5400    0.0000E+00    0.0000E+00    0.0000E+00
  754.5500    0.0000E+00    0.0000E+00    0.0000E+00
  754.5600    0.0000E+00    0.0000E+00    0.0000E+00
  754.5699    0.0000E+00    0.0000E+00    0.0000E+00
  754.5800    0.0000E+00    0.0000E+00    0.0000E+00
  754.5900    0.0000E+00    0.0000E+00    0.0000E+00
  754.6000    0.0000E+00    0.0000E+00    0.0000E+00
  754.6100    0.0000E+00    0.0000E+00    0.0000E+00
  754.6200    0.0000E+00    0.0000E+00    0.0000E+00
  754.6300    0.0000E+00    0.0000E+00    0.0000E+00
  754.6400    0.0000E+00    0.0000E+00    0.0000E+00
  754.6500    0.0000E+00    0.0000E+00    0.0000E+00
  754.6600    0.0000E+00    0.0000E+00    0.0000E+00
  754.6700    0.0000E+00    0.0000E+00    0.0000E+00
  754.6800    0.0000E+00    0.0000E+00    0.0000E+00
  754.6900    0.0000E+00    0.0000E+00    0.0000E+00
  754.7000    0.0000E+00    0.0000E+00    0.0000E+00
  754.7100    0.0000E+00    0.0000E+00    0.0000E+00
  754.7200    0.0000E+00    0.0000E+00    0.0000E+00
  754.7300    0.0000E+00    0.0000E+00    0.0000E+00
  754.7400    0.0000E+00    0.0000E+00    0.0000E+00
  754.7500    0.0000E+00    0.0000E+00    0.0000E+00
  754.7600    0.0000E+00    0.0000E+00    0.0000E+00
  754.7700    0.0000E+00    0.0000E+00    0.0000E+00
  754.7800    0.0000E+00    0.0000E+00    0.0000E+00
  754.7900    0.0000E+00    0.0000E+00    0.0000E+00
  754.8000    0.0000E+00    0.0000E+00    0.0000E+00
  754.8100    0.0000E+00    0.0000E+00    0.0000E+00
  754.8199    0.0000E+00    0.0000E+00    0.0000E+00
  754.8300    0.0000E+00    0.0000E+00    0.0000E+00
  754.8400    0.0000E+00    0.0000E+00    0.0000E+00
  754.8500    0.0000E+00    0.0000E+00    0.0000E+00
  754.8600    0.0000E+00    0.0000E+00    0.0000E+00
  754.8700    0.0000E+00    0.0000E+00    0.0000E+00
  754.8800    0.0000E+00    0.0000E+00    0.0000E+00
  754.8900    0.0000E+00    0.0000E+00    0.0000E+00
  754.9000    0.0000E+00    0.0000E+00    0.0000E+00
  754.9100    0.0000E+00    0.0000E+00    0.0000E+00
  754.9200    0.0000E+00    0.0000E+00    0.0000E+00
  754.9300    0.0000E+00    0.0000E+00    0.0000E+00
  754.9400    0.0000E+00    0.0000E+00    0.0000E+00
  754.9500    0.0000E+00    0.0000E+00    0.0000E+00
  754.9600    0.0000E+00    0.0000E+00    0.0000E+00
  754.9700    0.0000E+00    0.0000E+00    0.0000E+00
  754.9800    0.0000E+00    0.0000E+00    0.0000E+00
  754.9900    0.0000E+00    0.0000E+00    0.0000E+00
  755.0000    0.0000E+00    0.0000E+00    0.0000E+00
  755.0100    0.0000E+00    0.0000E+00    0.0000E+00
  755.0200    0.0000E+00    0.0000E+00    0.0000E+00
  755.0300    0.0000E+00    0.0000E+00    0.0000E+00
  755.0400    0.0000E+00    0.0000E+00    0.0000E+00
  755.0500    0.0000E+00    0.0000E+00    0.0000E+00
  755.0600    0.0000E+00    0.0000E+00    0.0000E+00
  755.0699    0.0000E+00    0.0000E+00    0.0000E+00
  755.0800    0.0000E+00    0.0000E+00    0.0000E+00
  755.0900    0.0000E+00    0.0000E+00    0.0000E+00
  755.1000    0.0000E+00    0.0000E+00    0.0000E+00
  755.1100    0.0000E+00    0.0000E+00    0.0000E+00
  755.1200    0.0000E+00    0.0000E+00    0.0000E+00
  755.1300    0.0000E+00    0.0000E+00    0.0000E+00
  755.1400    0.0000E+00    0.0000E+00    0.0000E+00
  755.1500    0.0000E+00    0.0000E+00    0.0000E+00
  755.1600    0.0000E+00    0.0000E+00    0.0000E+00
  755.1700    0.0000E+00    0.0000E+00    0.0000E+00
  755.1800    0.0000E+00    0.0000E+00    0.0000E+00
  755.1900    0.0000E+00    0.0000E+00    0.0000E+00
  755.2000    0.0000E+00    0.0000E+00    0.0000E+00
  755.2100    0.0000E+00    0.0000E+00    0.0000E+00
  755.2200    0.0000E+00    0.0000E+00    0.0000E+00
  755.2300    0.0000E+00    0.0000E+00    0.0000E+00
  755.2400    0.0000E+00    0.0000E+00    0.0000E+00
